Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR
600.0,0.05,1.0,10.0,0.0,0.12164,0.13696,248.03597,284.13467,274.29946,0.12164,4237.0,5076.0,174.44692,249.5731,0.0,1.0,0.44692,-570.0,
600.0,0.05,2.0,7.0,0.0,0.0983,0.13696,248.03597,276.78188,274.29946,0.0983,4237.0,50034.0,200.44692,249.5731,0.0,3.0,0.44692,-570.0,
600.0,0.05,3.0,10.0,0.0,0.12164,0.13696,248.03597,284.13467,274.29946,0.12164,4237.0,5070.0,456.15795,249.5731,0.0,1.0,0.44692,-570.0,
600.0,0.05,4.0,10.0,0.0,0.12164,0.13696,248.03597,284.13467,274.29946,0.12164,4237.0,5069.0,449.81698,249.5731,0.0,1.0,0.44692,-570.0,
600.0,0.05,5.0,10.0,0.0,0.12164,0.13696,248.03597,284.13467,274.29946,0.12164,4237.0,5256.0,0.0,249.5731,0.0,1.0,0.44692,-570.0,
600.0,0.05,6.0,10.0,0.0,0.10049,0.13696,248.03597,277.45468,277.45468,0.10049,4237.0,32147.0,0.30643,249.5731,0.0,4.0,0.98059,29.0,
600.0,0.05,1.0,10.0,0.0,0.12817,0.15566,241.14475,283.24137,273.05684,0.12817,4244.0,5074.0,174.45398,246.9374,0.0,1.0,0.45398,-570.0,
600.0,0.05,2.0,7.0,0.0,0.11452,0.15566,241.14475,278.87489,273.05684,0.11452,4244.0,50030.0,200.45398,246.9374,0.0,3.0,0.45398,-570.0,
600.0,0.05,3.0,10.0,0.0,0.12817,0.15566,241.14475,283.24137,273.05684,0.12817,4244.0,5071.0,456.16502,246.9374,0.0,1.0,0.45398,-570.0,
600.0,0.05,4.0,10.0,0.0,0.12817,0.15566,241.14475,283.24137,273.05684,0.12817,4244.0,5072.0,449.82404,246.9374,0.0,1.0,0.45398,-570.0,
600.0,0.05,5.0,10.0,0.0,0.12817,0.15566,241.14475,283.24137,273.05684,0.12817,4244.0,5293.0,0.0,246.9374,0.0,1.0,0.45398,-570.0,
600.0,0.05,6.0,10.0,0.0,0.10323,0.15566,241.14475,275.3643,275.3643,0.10323,4244.0,47474.0,0.0,246.9374,0.0,6.0,0.9996,26.0,
600.0,0.05,1.0,10.0,0.0,0.14349,0.17143,236.88746,283.0945,275.09398,0.14349,4241.0,5065.0,174.44569,242.47449,0.0,1.0,0.44569,-570.0,
600.0,0.05,2.0,7.0,0.0,0.12321,0.17143,236.88746,276.54856,275.09398,0.12321,4241.0,50028.0,200.44569,242.47449,0.0,7.0,0.44569,-570.0,
600.0,0.05,3.0,10.0,0.0,0.14348,0.17143,236.88746,283.094,275.09398,0.14348,4241.0,5068.0,456.15673,242.47449,0.0,1.0,0.44569,-570.0,
600.0,0.05,4.0,10.0,0.0,0.14349,0.17143,236.88746,283.0945,275.09398,0.14349,4241.0,5068.0,449.81575,242.47449,0.0,1.0,0.44569,-570.0,
600.0,0.05,5.0,10.0,0.0,0.14348,0.17143,236.88746,283.094,275.09398,0.14348,4241.0,5304.0,0.0,242.47449,0.0,1.0,0.44569,-570.0,
600.0,0.05,6.0,8.0,0.0,0.11963,0.17143,236.88746,275.42289,275.42289,0.11963,4241.0,51193.0,0.0,242.47449,0.0,4.0,1.00583,22.0,
600.0,0.05,1.0,10.0,0.0,0.14507,0.15458,243.64015,284.9009,273.00269,0.14482,4240.0,5072.0,174.456,243.57159,0.0,1.0,0.456,-570.0,
600.0,0.05,2.0,7.0,0.0,0.13843,0.15458,243.64015,282.70742,273.00269,0.13819,4240.0,50030.0,200.456,243.57159,0.0,3.0,0.456,-570.0,
600.0,0.05,3.0,10.0,0.0,0.14507,0.15458,243.64015,284.9009,273.00269,0.14482,4240.0,5071.0,456.16704,243.57159,0.0,1.0,0.456,-570.0,
600.0,0.05,4.0,10.0,0.0,0.14507,0.15458,243.64015,284.9009,273.00269,0.14482,4240.0,5067.0,449.82606,243.57159,0.0,1.0,0.456,-570.0,
600.0,0.05,5.0,10.0,0.0,0.14507,0.15458,243.64015,284.9009,273.00269,0.14482,4240.0,5291.0,0.0,243.57159,0.0,1.0,0.456,-570.0,
600.0,0.05,6.0,10.0,0.0,0.12991,0.15458,243.64015,279.93981,279.93981,0.12967,4240.0,34140.0,0.31727,243.57159,0.0,4.0,1.01527,28.0,
600.0,0.07,1.0,10.0,0.0,0.13107,0.15729,246.97857,291.25224,283.28301,0.13107,4243.0,2174.0,104.8593,253.07704,0.0,1.0,0.4593,-558.0,
600.0,0.07,2.0,3.0,0.0,0.13007,0.15729,246.97857,290.91754,283.28301,0.13007,4243.0,4212.0,200.4593,253.07704,0.0,3.0,0.4593,-558.0,
600.0,0.07,3.0,10.0,0.0,0.13107,0.15729,246.97857,291.25224,283.28301,0.13107,4243.0,2172.0,398.45475,253.07704,0.0,1.0,0.4593,-558.0,
600.0,0.07,4.0,10.0,0.0,0.13107,0.15729,246.97857,291.25224,283.28301,0.13107,4243.0,2176.0,389.57738,253.07704,0.0,1.0,0.4593,-558.0,
600.0,0.07,5.0,10.0,0.0,0.13107,0.15729,246.97857,291.25224,283.28301,0.13107,4243.0,2380.0,0.0,253.07704,0.0,1.0,0.4593,-558.0,
600.0,0.07,6.0,2.0,0.0,0.13107,0.15729,246.97857,291.25224,283.28301,0.13107,4243.0,4206.0,0.0,253.07704,0.0,1.0,0.4593,-558.0,
600.0,0.07,1.0,2.0,0.0,0.04675,0.143,252.13225,,,0.04675,4244.0,2335.0,323.64,257.81014,,,,,270.45434
600.0,0.07,2.0,2.0,0.0,0.09701,0.143,252.13225,,,0.09701,4244.0,4203.0,0.0,257.81014,,,,,285.5081
600.0,0.07,3.0,2.0,0.0,0.04675,0.143,252.13225,,,0.04675,4244.0,2332.0,418.5,257.81014,,,,,270.45434
600.0,0.07,4.0,2.0,0.0,0.04675,0.143,252.13225,,,0.04675,4244.0,2373.0,394.56558,257.81014,,,,,270.45434
600.0,0.07,5.0,2.0,0.0,0.09812,0.143,252.13225,,,0.09812,4244.0,4203.0,0.0,257.81014,,,,,285.85816
600.0,0.07,6.0,2.0,0.0,0.06333,0.143,252.13225,,,0.06333,4244.0,4204.0,0.0,257.81014,,,,,275.24168
600.0,0.07,1.0,2.0,0.0,0.04513,0.17547,242.16369,,,0.04513,4239.0,2486.0,323.64,249.12182,,,,,260.89486
600.0,0.07,2.0,2.0,0.0,0.04513,0.17547,242.16369,,,0.04513,4239.0,2502.0,0.35842,249.12182,,,,,260.89486
600.0,0.07,3.0,2.0,0.0,0.04513,0.17547,242.16369,,,0.04513,4239.0,2485.0,418.5,249.12182,,,,,260.89486
600.0,0.07,4.0,2.0,0.0,0.04513,0.17547,242.16369,,,0.04513,4239.0,2473.0,394.56558,249.12182,,,,,260.89486
600.0,0.07,5.0,2.0,0.0,0.04513,0.17547,242.16369,,,0.04513,4239.0,2511.0,0.26882,249.12182,,,,,260.89486
600.0,0.07,6.0,2.0,0.0,0.04513,0.17547,242.16369,,,0.04513,4239.0,2504.0,1.04096,249.12182,,,,,260.89486
600.0,0.07,1.0,2.0,0.0,0.06251,0.16287,245.78739,,,0.06251,4243.0,2450.0,323.64,247.98821,,,,,264.5235
600.0,0.07,2.0,2.0,0.0,0.06251,0.16287,245.78739,,,0.06251,4243.0,2472.0,0.35842,247.98821,,,,,264.5235
600.0,0.07,3.0,2.0,0.0,0.06251,0.16287,245.78739,,,0.06251,4243.0,2458.0,418.5,247.98821,,,,,264.5235
600.0,0.07,4.0,2.0,0.0,0.06251,0.16287,245.78739,,,0.06251,4243.0,2503.0,394.56558,247.98821,,,,,264.5235
600.0,0.07,5.0,2.0,0.0,0.06251,0.16287,245.78739,,,0.06251,4243.0,2484.0,0.26882,247.98821,,,,,264.5235
600.0,0.07,6.0,2.0,0.0,0.06251,0.16287,245.78739,,,0.06251,4243.0,2501.0,1.04778,247.98821,,,,,264.5235
600.0,0.07,1.0,2.0,0.0,0.02829,0.16993,242.63133,,,0.02829,4242.0,2454.0,323.64,253.98108,,,,,261.37652
600.0,0.07,2.0,2.0,0.0,0.09508,0.16993,242.63133,,,0.09508,4242.0,4204.0,0.0,253.98108,,,,,280.66754
600.0,0.07,3.0,2.0,0.0,0.02829,0.16993,242.63133,,,0.02829,4242.0,2461.0,418.5,253.98108,,,,,261.37652
600.0,0.07,4.0,2.0,0.0,0.02829,0.16993,242.63133,,,0.02829,4242.0,2477.0,394.56558,253.98108,,,,,261.37652
600.0,0.07,5.0,2.0,0.0,0.10207,0.16993,242.63133,,,0.10207,4242.0,4205.0,0.0,253.98108,,,,,282.85308
600.0,0.07,6.0,2.0,0.0,0.05826,0.16993,242.63133,,,0.05826,4242.0,4204.0,0.0,253.98108,,,,,269.69266
600.0,0.07,1.0,2.0,0.0,0.02824,0.1713,242.97719,,,0.02824,4246.0,2454.0,323.64,250.94913,,,,,258.24146
600.0,0.07,2.0,2.0,0.0,0.0961,0.1713,242.97719,,,0.0961,4246.0,4203.0,0.0,250.94913,,,,,277.63048
600.0,0.07,3.0,2.0,0.0,0.02824,0.1713,242.97719,,,0.02824,4246.0,2459.0,418.5,250.94913,,,,,258.24146
600.0,0.07,4.0,2.0,0.0,0.02824,0.1713,242.97719,,,0.02824,4246.0,2439.0,394.56558,250.94913,,,,,258.24146
600.0,0.07,5.0,2.0,0.0,0.11448,0.1713,242.97719,,,0.11448,4246.0,4202.0,0.0,250.94913,,,,,283.39178
600.0,0.07,6.0,2.0,0.0,0.06418,0.1713,242.97719,,,0.06418,4246.0,4202.0,0.0,250.94913,,,,,268.15996
600.0,0.07,1.0,2.0,0.0,0.04319,0.15601,247.00099,,,0.04319,4242.0,2454.0,323.64,254.28117,,,,,265.76019
600.0,0.07,2.0,2.0,0.0,0.04319,0.15601,247.00099,,,0.04319,4242.0,2472.0,0.35842,254.28117,,,,,265.76019
600.0,0.07,3.0,2.0,0.0,0.04319,0.15601,247.00099,,,0.04319,4242.0,2464.0,418.5,254.28117,,,,,265.76019
600.0,0.07,4.0,2.0,0.0,0.04319,0.15601,247.00099,,,0.04319,4242.0,2481.0,394.56558,254.28117,,,,,265.76019
600.0,0.07,5.0,2.0,0.0,0.04319,0.15601,247.00099,,,0.04319,4242.0,2469.0,0.26882,254.28117,,,,,265.76019
600.0,0.07,6.0,2.0,0.0,0.04319,0.15601,247.00099,,,0.04319,4242.0,2501.0,1.02377,254.28117,,,,,265.76019
600.0,0.07,1.0,10.0,0.0,0.11543,0.16314,244.70248,,,0.11543,4237.0,2158.0,104.86169,250.9397,,,,,283.68535
600.0,0.07,2.0,2.0,0.0,0.10787,0.16314,244.70248,,,0.10787,4237.0,4204.0,0.0,250.9397,,,,,281.28068
600.0,0.07,3.0,10.0,0.0,0.11543,0.16314,244.70248,,,0.11543,4237.0,2163.0,398.45714,250.9397,,,,,283.68535
600.0,0.07,4.0,10.0,0.0,0.11543,0.16314,244.70248,,,0.11543,4237.0,2161.0,389.57978,250.9397,,,,,283.68535
600.0,0.07,5.0,2.0,0.0,0.11543,0.16314,244.70248,,,0.11543,4237.0,4203.0,0.0,250.9397,,,,,283.68535
600.0,0.07,6.0,2.0,0.0,0.07654,0.16314,244.70248,,,0.07654,4237.0,4204.0,0.0,250.9397,,,,,271.73868
600.0,0.07,1.0,10.0,0.0,0.1268,0.22104,226.67839,,,0.1268,4240.0,2171.0,104.85614,246.57647,,,,,282.38405
600.0,0.07,2.0,2.0,0.0,0.11131,0.22104,226.67839,,,0.11131,4240.0,4206.0,0.0,246.57647,,,,,277.46207
600.0,0.07,3.0,10.0,0.0,0.1268,0.22104,226.67839,,,0.1268,4240.0,2168.0,398.45159,246.57647,,,,,282.38405
600.0,0.07,4.0,10.0,0.0,0.1268,0.22104,226.67839,,,0.1268,4240.0,2169.0,389.57423,246.57647,,,,,282.38405
600.0,0.07,5.0,2.0,0.0,0.1268,0.22104,226.67839,,,0.1268,4240.0,4208.0,0.0,246.57647,,,,,282.38405
600.0,0.07,6.0,2.0,0.0,0.0757,0.22104,226.67839,,,0.0757,4240.0,4208.0,0.0,246.57647,,,,,266.77197
600.0,0.07,1.0,2.0,0.0,0.05059,0.17549,242.35542,,,0.05059,4237.0,2399.0,323.64,247.98136,,,,,261.19537
600.0,0.07,2.0,2.0,0.0,0.05059,0.17549,242.35542,,,0.05059,4237.0,2404.0,0.35842,247.98136,,,,,261.19537
600.0,0.07,3.0,2.0,0.0,0.05059,0.17549,242.35542,,,0.05059,4237.0,2386.0,418.5,247.98136,,,,,261.19537
600.0,0.07,4.0,2.0,0.0,0.05059,0.17549,242.35542,,,0.05059,4237.0,2425.0,394.56558,247.98136,,,,,261.19537
600.0,0.07,5.0,2.0,0.0,0.05059,0.17549,242.35542,,,0.05059,4237.0,2412.0,0.26882,247.98136,,,,,261.19537
600.0,0.07,6.0,2.0,0.0,0.05059,0.17549,242.35542,,,0.05059,4237.0,2389.0,1.04779,247.98136,,,,,261.19537
600.0,0.07,1.0,2.0,0.0,0.04297,0.17778,241.16964,,,0.04297,4239.0,2471.0,323.64,249.27205,,,,,260.46395
600.0,0.07,2.0,2.0,0.0,0.04297,0.17778,241.16964,,,0.04297,4239.0,2484.0,0.35842,249.27205,,,,,260.46395
600.0,0.07,3.0,2.0,0.0,0.04297,0.17778,241.16964,,,0.04297,4239.0,2462.0,418.5,249.27205,,,,,260.46395
600.0,0.07,4.0,2.0,0.0,0.04297,0.17778,241.16964,,,0.04297,4239.0,2486.0,394.56558,249.27205,,,,,260.46395
600.0,0.07,5.0,2.0,0.0,0.04297,0.17778,241.16964,,,0.04297,4239.0,2472.0,0.26882,249.27205,,,,,260.46395
600.0,0.07,6.0,2.0,0.0,0.04297,0.17778,241.16964,,,0.04297,4239.0,2497.0,1.04158,249.27205,,,,,260.46395
600.0,0.07,1.0,10.0,0.0,0.12355,0.16818,245.0303,,,0.12355,4240.0,2192.0,104.85603,250.47216,,,,,285.78092
600.0,0.07,2.0,2.0,0.0,0.11789,0.16818,245.0303,,,0.11789,4240.0,4204.0,0.0,250.47216,,,,,283.94731
600.0,0.07,3.0,10.0,0.0,0.12355,0.16818,245.0303,,,0.12355,4240.0,2195.0,398.45148,250.47216,,,,,285.78092
600.0,0.07,4.0,10.0,0.0,0.12355,0.16818,245.0303,,,0.12355,4240.0,2191.0,389.57411,250.47216,,,,,285.78092
600.0,0.07,5.0,2.0,0.0,0.12355,0.16818,245.0303,,,0.12355,4240.0,4205.0,0.0,250.47216,,,,,285.78092
600.0,0.07,6.0,2.0,0.0,0.08622,0.16818,245.0303,,,0.08622,4240.0,4208.0,0.0,250.47216,,,,,274.10501
600.0,0.07,1.0,2.0,0.0,0.03962,0.17417,242.70593,,,0.03962,4241.0,2449.0,323.64,251.17857,,,,,261.54019
600.0,0.07,2.0,2.0,0.0,0.03962,0.17417,242.70593,,,0.03962,4241.0,2454.0,0.35842,251.17857,,,,,261.54019
600.0,0.07,3.0,2.0,0.0,0.03962,0.17417,242.70593,,,0.03962,4241.0,2448.0,418.5,251.17857,,,,,261.54019
600.0,0.07,4.0,2.0,0.0,0.03962,0.17417,242.70593,,,0.03962,4241.0,2476.0,394.56558,251.17857,,,,,261.54019
600.0,0.07,5.0,2.0,0.0,0.03962,0.17417,242.70593,,,0.03962,4241.0,2482.0,0.26882,251.17857,,,,,261.54019
600.0,0.07,6.0,2.0,0.0,0.03962,0.17417,242.70593,,,0.03962,4241.0,2487.0,1.03966,251.17857,,,,,261.54019
600.0,0.07,1.0,10.0,0.0,0.15561,0.18533,239.19291,,,0.15561,4241.0,2163.0,104.86126,240.0046,,,,,284.23454
600.0,0.07,2.0,2.0,0.0,0.1308,0.18533,239.19291,,,0.1308,4241.0,4204.0,0.0,240.0046,,,,,276.12004
600.0,0.07,3.0,10.0,0.0,0.15561,0.18533,239.19291,,,0.15561,4241.0,2162.0,398.45671,240.0046,,,,,284.23454
600.0,0.07,4.0,10.0,0.0,0.15561,0.18533,239.19291,,,0.15561,4241.0,2164.0,389.57935,240.0046,,,,,284.23454
600.0,0.07,5.0,2.0,0.0,0.15068,0.18533,239.19291,,,0.15068,4241.0,4205.0,0.0,240.0046,,,,,282.58577
600.0,0.07,6.0,2.0,0.0,0.10397,0.18533,239.19291,,,0.10397,4241.0,4205.0,0.0,240.0046,,,,,267.85399
600.0,0.07,1.0,2.0,0.0,0.00783,0.17572,240.72725,,,0.00783,4247.0,2494.0,323.64,252.64113,,,,,254.63573
600.0,0.07,2.0,2.0,0.0,0.0967,0.17572,240.72725,,,0.0967,4247.0,4204.0,0.0,252.64113,,,,,279.68703
600.0,0.07,3.0,2.0,0.0,0.00783,0.17572,240.72725,,,0.00783,4247.0,2476.0,418.5,252.64113,,,,,254.63573
600.0,0.07,4.0,2.0,0.0,0.00783,0.17572,240.72725,,,0.00783,4247.0,2460.0,394.56558,252.64113,,,,,254.63573
600.0,0.07,5.0,2.0,0.0,0.10665,0.17572,240.72725,,,0.10665,4247.0,4204.0,0.0,252.64113,,,,,282.80077
600.0,0.07,6.0,2.0,0.0,0.06376,0.17572,240.72725,,,0.06376,4247.0,4205.0,0.0,252.64113,,,,,269.84553
600.0,0.07,1.0,2.0,0.0,0.04786,0.16614,243.13899,,,0.04786,4244.0,2452.0,323.64,248.70407,,,,,261.20604
600.0,0.07,2.0,2.0,0.0,0.1161,0.16614,243.13899,,,0.1161,4244.0,4207.0,0.0,248.70407,,,,,281.36974
600.0,0.07,3.0,2.0,0.0,0.04786,0.16614,243.13899,,,0.04786,4244.0,2457.0,418.5,248.70407,,,,,261.20604
600.0,0.07,4.0,2.0,0.0,0.04786,0.16614,243.13899,,,0.04786,4244.0,2454.0,394.56558,248.70407,,,,,261.20604
600.0,0.07,5.0,2.0,0.0,0.12143,0.16614,243.13899,,,0.12143,4244.0,4207.0,0.0,248.70407,,,,,283.07697
600.0,0.07,6.0,2.0,0.0,0.07747,0.16614,243.13899,,,0.07747,4244.0,4207.0,0.0,248.70407,,,,,269.58873
600.0,0.07,1.0,10.0,0.0,0.11761,0.15664,247.89068,,,0.11761,4238.0,2164.0,104.85573,250.79961,,,,,284.22814
600.0,0.07,2.0,2.0,0.0,0.11022,0.15664,247.89068,,,0.11022,4238.0,4202.0,0.0,250.79961,,,,,281.86744
600.0,0.07,3.0,10.0,0.0,0.11761,0.15664,247.89068,,,0.11761,4238.0,2161.0,398.45119,250.79961,,,,,284.22814
600.0,0.07,4.0,10.0,0.0,0.11761,0.15664,247.89068,,,0.11761,4238.0,2162.0,389.57382,250.79961,,,,,284.22814
600.0,0.07,5.0,2.0,0.0,0.11761,0.15664,247.89068,,,0.11761,4238.0,4203.0,0.0,250.79961,,,,,284.22814
600.0,0.07,6.0,2.0,0.0,0.08356,0.15664,247.89068,,,0.08356,4238.0,4204.0,0.0,250.79961,,,,,273.66586
600.0,0.07,1.0,2.0,0.0,0.04518,0.17478,241.14475,,,0.04518,4241.0,2437.0,323.64,248.66136,,,,,260.42851
600.0,0.07,2.0,2.0,0.0,0.04518,0.17478,241.14475,,,0.04518,4241.0,2452.0,0.35842,248.66136,,,,,260.42851
600.0,0.07,3.0,2.0,0.0,0.04518,0.17478,241.14475,,,0.04518,4241.0,2417.0,418.5,248.66136,,,,,260.42851
600.0,0.07,4.0,2.0,0.0,0.04518,0.17478,241.14475,,,0.04518,4241.0,2420.0,394.56558,248.66136,,,,,260.42851
600.0,0.07,5.0,2.0,0.0,0.04518,0.17478,241.14475,,,0.04518,4241.0,2439.0,0.26882,248.66136,,,,,260.42851
600.0,0.07,6.0,2.0,0.0,0.04518,0.17478,241.14475,,,0.04518,4241.0,2480.0,1.04577,248.66136,,,,,260.42851
600.0,0.07,1.0,2.0,0.0,0.04326,0.19463,234.94043,,,0.04326,4238.0,2459.0,323.64,242.80502,,,,,253.78338
600.0,0.07,2.0,2.0,0.0,0.04326,0.19463,234.94043,,,0.04326,4238.0,2503.0,0.35842,242.80502,,,,,253.78338
600.0,0.07,3.0,2.0,0.0,0.04326,0.19463,234.94043,,,0.04326,4238.0,2459.0,418.5,242.80502,,,,,253.78338
600.0,0.07,4.0,2.0,0.0,0.04326,0.19463,234.94043,,,0.04326,4238.0,2457.0,394.56558,242.80502,,,,,253.78338
600.0,0.07,5.0,2.0,0.0,0.04326,0.19463,234.94043,,,0.04326,4238.0,2482.0,0.26882,242.80502,,,,,253.78338
600.0,0.07,6.0,2.0,0.0,0.04326,0.19463,234.94043,,,0.04326,4238.0,2517.0,1.06223,242.80502,,,,,253.78338
600.0,0.07,1.0,10.0,0.0,0.14119,0.17218,243.74502,,,0.14094,4242.0,2159.0,104.86222,243.67202,,,,,283.7332
600.0,0.07,2.0,2.0,0.0,0.14119,0.17218,243.74502,,,0.14094,4242.0,4205.0,0.0,243.67202,,,,,283.7332
600.0,0.07,3.0,10.0,0.0,0.14119,0.17218,243.74502,,,0.14094,4242.0,2162.0,398.45768,243.67202,,,,,283.7332
600.0,0.07,4.0,10.0,0.0,0.14119,0.17218,243.74502,,,0.14094,4242.0,2163.0,389.58031,243.67202,,,,,283.7332
600.0,0.07,5.0,2.0,0.0,0.14119,0.17218,243.74502,,,0.14094,4242.0,4204.0,0.0,243.67202,,,,,283.7332
600.0,0.07,6.0,2.0,0.0,0.11565,0.17218,243.74502,,,0.11539,4242.0,4202.0,0.0,243.67202,,,,,275.53925
